38.9089,171.6773,52.7496
42.0923,111.7081,46.6236
45.0536,131.5804,44.7417
29.2682,168.6749,50.7738
41.679,195.226,59.1153
34.4533,163.5602,78.434
42.4186,147.9325,66.117
60.9712,97.5487,49.7784
36.1285,155.9697,68.7333
44.2036,165.1867,38.2416
41.2377,188.8557,59.3272
40.8728,178.7259,71.5853
42.8798,169.9173,69.0945
36.8369,179.5227,70.8832
42.3324,155.5586,46.9026
30.0162,166.0327,54.475
52.1289,106.1573,51.069
45.5458,145.2366,51.3
31.9323,188.7023,83.7658
43.0581,119.4375,70.0183
36.0665,168.9188,67.866
40.3872,152.845,58.5721
45.8653,137.7729,57.7716
61.4561,87.5046,53.8215
47.3379,135.7259,52.3147
38.0392,172.6876,44.64
42.8833,151.6581,46.6809
45.1342,138.4649,40.2944
40.8595,189.3428,59.3876
55.808,98.3124,48.4718
42.7748,158.0927,46.5812
42.5714,168.8345,66.2567
42.6973,152.0681,48.0126
48.3949,131.8529,41.1609
58.4018,97.7229,45.3176
45.793,119.9446,44.7018
43.5098,164.1601,47.0898
41.9767,165.5968,53.6389
56.7252,93.9886,43.1922
34.4967,168.6178,62.605
48.149,141.1246,59.8126
47.7374,87.2578,59.5861
42.4921,159.4767,69.8311
47.2065,151.7164,39.2397
36.0123,193.0579,65.7035
46.6315,160.7296,56.8426
41.7188,117.2884,51.9989
41.5472,192.7524,70.5433
70.5886,87.0544,55.6971
37.1692,160.5843,28.8309
37.4405,140.2086,81.9768
51.4831,113.3979,56.7834
33.948,157.8631,61.1313
47.9907,124.2196,48.2024
41.5085,154.8991,47.7375
38.0106,149.155,52.333
45.8745,158.3389,60.2607
45.9646,138.6896,42.2588
45.2074,149.805,43.1671
43.1287,145.1612,48.2379
45.5395,176.0466,52.7382
50.4089,105.6927,43.4693
37.9861,185.2706,44.3508
40.7097,163.8197,52.5987
50.6232,130.6933,44.0058
48.2895,126.9928,55.5989
43.8401,172.3283,62.5497
41.3035,194.3117,53.6427
45.145,157.1384,71.1132
62.1053,102.3581,53.2616
37.6206,112.3864,53.5461
35.5089,159.2485,28.9902
45.8039,162.891,50.7721
43.3425,191.084,58.1874
45.4311,130.5161,73.8288
43.0395,163.3473,67.4386
50.878,128.4426,54.9313
38.1635,162.1914,52.4946
42.7109,121.38,59.9123
35.7665,170.5052,69.1565
35.1978,160.5417,59.4214
36.8997,167.1367,54.5537
61.0016,90.4341,40.5973
35.704,190.7455,49.7341
57.2026,88.7458,40.0378
46.0473,145.8992,58.1289
35.0668,149.2638,64.1037
44.9,134.8222,40.5808
44.7081,139.5865,67.8582
45.5537,132.2098,70.4978
45.1611,151.231,63.965
40.7417,137.4039,48.0505
46.8067,150.5499,44.6691
44.0091,148.8417,69.086
45.7741,121.6771,41.9811
34.5337,145.7953,86.8916
44.7231,178.8231,63.1622
46.7921,154.896,45.2761
54.8224,73.9994,59.6216
48.3144,163.6581,50.3205
47.5766,134.152,41.5498
47.4711,102.4361,70.8474
47.6785,187.5851,65.5481
43.9773,164.3498,66.6463
37.1951,142.6708,75.9568
45.6516,151.0644,51.9062
71.1623,82.5893,52.6248
42.0183,184.1352,68.3074
41.763,98.7031,51.3786
35.1508,153.5165,75.2491
43.7466,154.1273,58.6641
42.3534,158.9886,66.2063
42.3761,149.2911,48.8199
52.9001,100.9722,41.3163
37.4374,156.3807,68.1375
33.6027,152.4082,60.8709
48.1203,146.2091,40.138
44.5729,186.3651,51.0975
35.5717,184.607,61.7714
44.6265,151.6586,47.0807
34.5076,166.933,35.881
46.152,148.9205,57.0375
51.3247,96.0229,38.705
33.8575,156.677,58.5279
42.7231,153.9999,66.4817
51.7564,100.0673,40.1114
41.505,153.3706,50.1421
40.3991,136.5376,59.4445
59.734,117.8263,47.7736
37.9847,144.2304,57.0807
44.2746,158.5487,60.7898
42.362,155.0797,52.3834
43.2565,180.8884,46.5734
34.4466,148.7703,85.3995
44.2081,133.8638,50.6141
36.0824,159.8385,75.6803
54.47,95.347,44.3082
45.3072,163.2,39.6372
40.9909,190.98,59.2113
48.6457,117.3088,43.964
44.9355,153.4872,45.1187
40.269,200.5411,62.6618
36.7374,184.3938,71.9142
37.7186,158.8382,52.705
37.1104,148.116,58.3045
47.582,126.7121,47.6402
38.2893,153.2216,74.1696
33.3611,174.6899,73.1306
55.622,115.96,45.5475
59.1333,85.0582,41.2403
34.5952,167.8837,69.8618
58.661,93.3584,40.7565
55.8808,99.1978,56.4185
39.93,125.2535,60.704
35.2852,159.133,71.4795
38.9314,142.4637,41.0104
44.5041,160.0734,66.3122
44.2961,149.842,69.9283
54.5886,99.6555,46.7402
53.2955,118.6408,40.813
49.7337,130.0195,53.0245
43.3193,156.0501,46.8743
42.7471,164.8185,57.4317
40.881,165.5253,51.6383
43.8807,159.132,57.4033
42.3025,167.5801,64.9896
53.0858,128.7244,46.514
45.0976,147.7906,54.9265
36.7123,178.7433,28.5967
36.0767,153.6018,53.2387
39.7392,195.5895,65.9426
30.4355,178.8686,59.8947
44.9977,163.7297,39.6278
41.6723,171.187,62.9774
43.2642,132.8594,41.5859
56.2933,146.5036,50.8129
46.3444,136.4474,61.0356
37.7698,164.8534,48.6427
41.126,183.1551,69.5618
40.1615,121.1595,52.4294
41.8202,109.6977,51.982
34.4575,166.021,79.2924
38.1525,163.0999,49.8451
43.1517,129.4403,38.7486
50.0959,109.4316,63.4244
43.9731,174.1026,43.5945
27.8865,196.4594,70.1122
37.8709,143.2869,78.6829
41.0609,133.2306,46.1538
45.5187,157.7825,61.862
43.1437,137.8651,45.8187
47.411,122.438,42.0725
42.5178,155.8802,47.2561
47.639,140.168,45.2897
46.4187,135.9901,42.5973
52.5161,103.0673,42.1657
41.8021,169.0167,47.4774
57.906,89.1927,41.7638
54.7674,100.3065,46.023
37.5228,185.2699,49.1912
48.4674,122.6678,57.0387
43.1648,174.6068,67.8772
45.5548,137.0707,60.3251
67.6159,85.2057,50.9404
43.3819,170.648,64.7204
49.9891,121.8815,57.8686
36.6098,178.2946,59.143
51.0526,112.7704,39.8327
45.736,127.8903,47.632
39.7817,185.9577,71.1169
46.6823,146.2535,44.7931
44.542,148.3956,46.0453
43.8383,145.4511,48.2898
