25.5508,220.2423,164.1421
25.4059,247.2147,160.9056
25.7841,248.4214,177.8543
25.9544,238.6883,192.1098
25.6523,221.5841,193.4188
25.0619,247.6575,169.9245
24.8402,229.4037,145.1443
24.8997,242.6919,166.1695
27.1019,239.4239,165.5059
25.7616,245.6345,184.173
25.7758,222.8316,191.9334
24.7973,248.6767,175.7709
27.5244,236.8148,164.9279
25.7886,247.1025,190.587
25.5506,241.9598,170.0696
26.2111,231.2028,194.2723
23.3417,252.6956,171.8318
25.4184,248.6606,157.3266
25.4563,238.0633,178.4874
26.0093,232.8769,198.4809
26.2142,233.3607,197.2882
26.1148,246.0385,190.95
25.3283,237.3207,180.1141
24.5756,225.5339,179.332
24.1471,239.5779,165.386
23.8538,226.5743,149.695
26.3684,241.5763,186.8814
26.7243,240.809,187.6733
24.4881,244.823,135.4729
28.8178,244.5873,172.7302
26.474,229.758,184.126
25.2658,241.7895,158.6065
24.8881,220.9997,180.6927
24.7348,229.1802,160.5597
25.1048,247.5896,163.4859
23.1832,251.1691,177.7873
22.4103,230.4992,152.3233
25.0424,245.2851,165.6847
25.4413,251.0757,162.305
25.8103,232.1723,188.0545
25.7095,229.4809,195.5819
25.8798,235.4221,197.5288
25.2867,220.1485,166.5786
25.3606,240.4627,187.3297
25.6965,238.6625,158.3671
25.6959,232.1011,173.4357
25.1975,244.1402,170.3495
25.6285,239.0995,184.0293
25.7561,248.9962,186.3563
28.7658,236.5948,171.8217
26.7124,247.9243,169.9489
24.9642,247.8887,174.3807
23.9738,217.3652,141.7921
24.7298,249.0519,168.9948
26.0304,248.6746,180.2883
24.8242,251.1695,170.1215
26.259,227.4426,198.4
25.9692,239.1465,192.6802
24.7006,214.8766,172.6576
26.6771,240.9391,182.7208
24.6564,242.7628,166.4846
24.6916,250.206,149.7877
27.7583,224.9201,152.8798
26.3703,234.5835,185.4943
23.8543,229.7084,153.0921
31.1996,226.4586,143.6789
24.935,216.8385,166.4761
25.1161,251.0801,169.1206
25.7646,244.1053,170.8091
25.8834,229.8209,162.0469
27.271,235.0263,188.1062
25.1369,250.223,160.5571
26.4826,239.8567,171.6989
25.5339,236.7133,194.8496
26.4674,234.7018,180.7278
26.1132,226.7332,193.6468
23.6602,229.7618,142.9645
26.0335,242.3777,154.2206
24.6568,228.3013,170.851
25.888,241.3859,170.7994
25.5791,245.7949,174.3969
25.8336,245.8345,172.0962
25.0867,250.9911,166.7345
23.8023,227.3644,143.2721
27.8233,219.6656,153.579
26.3134,227.4257,185.8495
23.4788,225.7409,143.4613
25.3913,242.8212,171.892
26.9405,244.7804,178.583
25.3304,250.6568,156.2446
30.114,213.7375,130.5125
26.9212,223.851,158.8633
25.229,249.5884,160.131
25.5291,241.7411,170.1281
26.0061,233.7383,164.4935
26.0097,233.293,187.2251
25.458,250.4833,163.3135
26.3593,243.3979,184.3724
24.9166,245.6321,169.3439
24.857,249.6959,173.6059
26.1098,233.831,196.3768
25.7635,235.35,194.5134
25.525,237.6372,157.811
25.6625,220.0195,193.7912
25.5068,240.8438,164.3016
27.325,232.1861,192.4433
23.8194,229.3379,142.3573
25.4479,238.7608,160.7622
26.2945,237.7745,188.929
23.5846,225.9297,149.4166
23.6124,224.276,140.785
26.0637,247.6907,152.9807
33.5446,213.5598,135.1347
27.2985,229.0445,153.6732
25.3938,248.8321,171.3405
25.5194,248.0154,168.2771
27.7695,238.1335,184.2952
25.5269,247.3469,166.7738
26.9047,235.8683,179.5177
25.7234,249.0774,187.4595
24.6829,245.3907,166.3696
25.012,246.8725,175.978
25.5636,237.684,177.5724
25.9261,240.5771,157.1373
24.8972,251.4346,166.6239
26.3617,243.5611,200.0144
26.1206,244.8975,198.635
25.5968,248.8034,164.6058
26.6507,249.3702,169.4035
24.7584,217.8804,169.4401
25.9155,242.2923,200.6415
24.5339,230.8491,163.9373
26.62,250.7346,171.2177
25.9959,229.3665,199.445
25.0215,252.4836,169.6437
29.1287,239.9946,155.4556
26.2778,239.1339,182.0816
25.7633,238.5097,153.8707
24.3592,221.8039,152.42
24.6865,232.7202,156.6102
26.2305,243.36,189.684
24.1975,230.4485,165.4358
26.7762,228.5442,179.0752
23.4603,209.0426,143.6223
24.0366,233.0469,156.5805
24.4921,222.0149,153.1659
24.3688,249.4794,174.8558
26.2128,252.1913,171.3473
24.895,232.6368,152.2139
26.2521,246.9018,174.2723
26.1835,240.8215,195.0876
24.3664,215.3149,179.6544
26.5127,233.0516,194.7217
24.9322,233.8066,159.0276
22.8937,231.6156,156.1925
23.5374,221.1403,152.56
25.5945,238.1438,178.4131
24.7609,232.2614,163.1627
27.1616,235.4015,193.8561
25.1015,248.171,162.9187
24.8267,238.1831,168.9608
26.2797,235.7919,181.9135
25.1486,247.6177,159.4789
26.1482,245.5327,154.5259
26.0981,238.8646,187.4217
26.5558,219.563,170.7659
24.8638,251.0464,165.5102
25.2408,251.9191,159.8049
25.0279,241.0364,171.2719
24.8575,238.8804,187.5422
26.4207,241.3772,189.7155
25.8765,227.8001,195.756
23.4076,248.6194,189.4235
25.04,250.0824,165.3346
22.8095,248.1679,191.9933
26.3415,236.2014,188.9141
25.883,245.3595,161.8532
23.4543,226.8037,139.066
25.3752,250.0781,154.5263
25.779,246.6903,182.1292
25.9152,247.4267,187.6013
24.5819,242.5045,166.8052
25.8833,241.0118,178.9549
25.7292,244.4083,188.341
26.0191,241.5428,184.6251
26.0558,232.489,164.7877
24.7609,230.0303,143.9958
30.143,234.2456,119.3991
25.0942,240.7137,169.9981
24.1647,232.0123,137.1076
23.5272,249.4353,188.7975
25.6469,248.2862,158.3018
25.1865,243.9241,167.8543
21.5334,233.9839,171.0575
25.5087,222.4696,174.7609
25.8075,245.5252,183.2396
26.5714,242.1476,187.3877
24.7891,238.4697,160.2766
26.3607,230.2641,185.8976
25.3642,248.1386,156.7387
24.2207,248.8753,186.0682
25.0626,249.6761,154.6342
25.9095,245.7122,172.4231
24.6252,215.4408,182.1817
26.097,224.6637,161.642
25.9998,238.9224,166.1194
25.076,225.1473,143.5304
24.6616,249.2564,154.1681
24.2581,247.256,150.8409
27.5005,232.2236,167.2346
29.8576,216.34,156.4919
27.0884,227.3161,191.4024
24.8992,248.4181,174.8019
25.4829,246.0336,173.7863
25.9533,242.0833,190.431
27.4292,238.0407,167.1191
25.7237,229.0259,196.8897
26.6002,224.8469,165.2744
25.9639,230.0498,198.6159
25.0854,248.8965,170.2859
26.9527,247.2277,175.6621
22.9894,230.4402,156.5315
25.6188,245.8638,181.5583
24.4932,240.4133,164.2454
25.9963,244.7613,188.1364
25.4166,240.9098,177.5316
24.7119,226.3314,169.2371
25.1216,249.15,169.8765
24.8938,217.6859,179.1949
23.5443,232.1744,158.2827
24.268,248.2529,174.66
29.7482,243.9971,174.8209
25.359,249.1896,172.6552
29.8723,231.2859,182.6213
26.5127,237.0856,152.2931
25.6196,244.4473,191.3378
25.6052,223.3764,188.8926
29.5691,229.4122,195.8043
25.3162,238.6413,164.586
26.5898,234.4054,187.4596
25.2779,224.9581,166.8901
23.8588,225.5632,150.351
24.6982,207.007,154.7862
24.8967,223.8187,140.9694
26.1344,226.3068,163.5306
25.8503,245.416,192.4494
26.7016,238.2053,169.5491
25.7265,231.1978,170.7478
26.1005,238.9976,153.6865
24.05,227.8855,152.3554
25.3605,227.7565,168.6058
26.9528,231.8488,191.258
25.8996,241.6545,179.4707
20.958,230.6151,139.861
25.9563,232.3926,195.1161
24.4445,242.5146,162.5845
25.6823,218.9362,179.3543
26.2938,239.732,189.4418
26.3647,227.4676,188.9454
26.8521,231.8148,160.5633
26.1154,246.5528,151.3198
26.8324,233.5189,170.6886
25.681,246.5357,178.0832
25.1168,239.8363,169.576
26.0055,236.0548,192.6849
24.7705,249.9525,164.4029
25.0153,243.5826,170.2956
25.9313,241.66,188.3079
27.3938,234.4455,158.0331
25.6206,248.2798,188.0325
28.8058,230.8498,190.9356
27.6848,225.7383,172.9653
26.4678,236.3402,158.3981
24.077,225.294,133.796
25.3934,250.4793,146.6407
26.1205,236.802,198.2119
26.2693,247.3221,187.2619
25.7284,221.391,194.7561
24.8925,249.3309,168.0841
